Survived,Age,SibSp,Parch,Fare,Master.,Miss.,Mr.,Mrs.,Other,CabinNo,A_CABIN,B_CABIN,C_CABIN,D_CABIN,E_CABIN,F_CABIN,G_CABIN,T_CABIN,InCabin,class_1,class_2,class_3,C,Q,S,female,male,FamilyAboard,IsAlone
1,28.0,0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,0,True
0,32.0,0,0,7.925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,31.0,1,1,26.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,41.0,0,5,39.6875,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,5,False
0,17.019191301478354,1,0,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,1,False
0,20.0,0,0,7.8542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,24.0,0,0,69.3,0,0,0,0,1,35,0,1,0,0,0,0,0,0,True,1,0,0,1,0,0,1,0,0,True
0,2.0,3,2,27.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,5,False
1,51.080114768990256,0,0,56.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,0.75,2,1,19.2583,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,3,False
1,48.0,1,0,76.7292,0,0,1,0,0,33,0,0,0,1,0,0,0,0,True,1,0,0,1,0,0,0,1,1,False
0,19.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,56.0,0,0,35.5,0,0,0,0,1,26,1,0,0,0,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,23.320751100969268,0,0,7.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,23.0,0,0,7.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,34.52149366357153,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,18.0,0,1,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,1,False
0,21.0,0,0,8.4333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,10.247526298857288,0,0,7.8292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
0,18.0,0,0,6.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
0,24.0,2,0,73.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,28.83611420914717,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,32.0,1,1,15.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,2,False
0,23.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,58.0,0,2,113.275,0,0,1,0,0,48,0,0,0,1,0,0,0,0,True,1,0,0,1,0,0,0,1,2,False
1,50.0,2,0,133.65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,1,2,False
0,40.0,0,0,7.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,47.0,0,0,25.5875,0,0,1,0,0,58,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,36.0,0,0,7.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,20.0,1,0,7.925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,1,False
0,32.0,2,0,73.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,25.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,39.09608487938756,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,43.0,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,29.69911764705882,1,0,52.0,0,0,0,1,0,126,0,0,1,0,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
1,40.0,1,1,39.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,2,False
0,31.0,1,0,52.0,0,0,1,0,0,71,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,1,False
0,70.0,0,0,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,31.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,23.39111302175499,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,18.0,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,24.5,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,18.0,0,0,9.8417,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,43.0,1,6,46.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,7,False
1,36.0,0,1,512.3292,0,0,1,0,0,55,0,1,0,0,0,0,0,0,True,1,0,0,1,0,0,0,1,1,False
0,17.675690941761893,0,0,8.1375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
1,27.0,0,0,76.7292,0,0,1,0,0,49,0,0,0,1,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,20.0,0,0,9.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,14.0,5,2,46.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,7,False
0,60.0,1,1,39.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,25.0,1,2,41.5792,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,0,0,1,3,False
0,14.0,4,1,39.6875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,5,False
0,19.0,0,0,10.1708,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,18.0,0,0,7.7958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,15.0,0,1,211.3375,0,1,0,0,0,5,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
1,31.0,1,0,57.0,0,0,1,0,0,20,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,1,False
1,4.0,0,1,13.4167,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,1,False
1,16.98106610302387,0,0,56.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,25.0,0,0,7.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,60.0,0,0,26.55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,1,0,True
0,52.0,0,0,13.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,44.0,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,37.343359152989194,0,0,7.7333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
0,49.0,1,1,110.8833,0,0,1,0,0,68,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,0,1,2,False
0,42.0,0,0,7.65,0,0,1,0,0,63,0,0,0,0,0,0,1,0,True,0,0,1,0,0,1,0,1,0,True
1,18.0,1,0,227.525,0,0,0,1,0,64,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,1,0,1,False
1,35.0,0,0,26.2875,0,0,1,0,0,24,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,18.0,0,1,14.4542,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,1,False
0,25.0,0,0,7.7417,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
0,26.0,1,0,7.8542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,1,False
0,39.0,0,0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,45.0,0,0,13.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,0,True
1,42.0,0,0,26.2875,0,0,1,0,0,24,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,0,1,0,True
1,22.0,0,0,151.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,1,1,0,0,True
1,32.668793400715884,1,1,15.2458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,2,False
1,24.0,0,0,49.5042,0,0,0,0,1,90,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,1,0,0,True
0,25.773252141220077,0,0,26.55,0,0,1,0,0,124,0,0,1,0,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
1,48.0,1,0,52.0,0,0,1,0,0,126,0,0,1,0,0,0,0,0,True,1,0,0,0,0,1,0,1,1,False
0,29.0,0,0,9.4833,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,52.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,19.0,0,0,7.65,0,0,1,0,0,73,0,0,0,0,0,0,1,0,True,0,0,1,0,0,1,0,1,0,True
1,38.0,0,0,227.525,0,1,0,0,0,45,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,1,0,0,True
1,27.0,0,0,10.5,0,1,0,0,0,101,0,0,0,0,1,0,0,0,True,0,1,0,0,0,1,1,0,0,True
0,18.44578624050122,0,0,15.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
0,33.0,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,6.0,0,1,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,1,False
0,17.0,1,0,7.0542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,1,False
0,34.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,50.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,27.0,1,0,53.1,0,0,1,0,0,8,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,0,1,1,False
0,20.0,0,0,8.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,30.0,3,0,21.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,3,False
1,18.260692896271546,0,0,7.7375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
0,25.0,1,0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,1,False
0,25.0,1,0,7.925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,1,False
1,29.0,0,0,211.3375,0,1,0,0,0,5,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,0,True
0,11.0,0,0,18.7875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,23.05949279092503,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,23.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,23.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,28.5,0,0,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,48.0,1,3,34.375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,4,False
1,35.0,0,0,512.3292,0,0,1,0,0,101,0,1,0,0,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,36.31794062864658,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,30.976098350844858,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,11.18397253819306,0,0,30.0,0,0,1,0,0,45,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,36.0,1,0,78.85,0,0,1,0,0,46,0,0,1,0,0,0,0,0,True,1,0,0,0,0,1,0,1,1,False
1,21.0,2,2,262.375,0,1,0,0,0,66,0,1,0,0,0,0,0,0,True,1,0,0,1,0,0,1,0,4,False
0,24.0,1,0,16.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,1,False
1,31.0,0,0,7.925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,70.0,1,1,71.0,0,0,0,0,1,22,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,2,False
0,16.0,1,1,20.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,2,False
1,30.0,0,0,13.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,0,True
0,19.0,1,0,53.1,0,0,1,0,0,30,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,0,1,1,False
0,31.0,0,0,7.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
1,4.0,1,1,23.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,2,False
1,6.0,0,1,12.475,1,0,0,0,0,121,0,0,0,0,1,0,0,0,True,0,0,1,0,0,1,0,1,1,False
0,33.0,0,0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,23.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,48.0,1,2,65.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,3,False
1,0.67,1,1,14.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,28.0,0,0,7.7958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,18.0,0,0,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,34.0,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,33.0,0,0,86.5,0,0,0,0,1,77,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,0,True
0,3.0803589860384157,0,0,14.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,41.0,0,0,7.125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,20.0,0,0,7.2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
1,36.0,1,2,120.0,0,0,0,1,0,98,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,3,False
0,16.0,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,51.0,1,0,77.9583,0,0,0,1,0,11,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
0,14.05415986243074,0,0,39.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,0,0,1,0,0,0,1,0,True
0,30.5,0,0,7.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,1,0,0,True
0,32.55758506508782,1,0,24.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,1,False
0,32.0,0,0,8.3625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,24.0,0,0,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,48.0,0,0,7.8542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,57.0,0,0,10.5,0,0,0,1,0,77,0,0,0,0,1,0,0,0,True,0,1,0,0,0,1,1,0,0,True
0,57.38046584606185,0,0,7.225,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
1,54.0,1,3,23.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,4,False
0,18.0,0,0,7.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,34.592667219358155,0,0,7.75,0,0,1,0,0,38,0,0,0,0,0,1,0,0,True,0,0,1,0,1,0,0,1,0,True
1,5.0,0,0,12.475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,6.0263289154033295,0,0,7.7375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
1,43.0,0,1,211.3375,0,0,0,1,0,3,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
1,13.0,0,0,7.2292,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,0,True
1,17.0,1,0,57.0,0,0,0,1,0,20,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,1,False
0,29.0,0,0,30.0,0,0,1,0,0,6,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,27.77147796094859,1,2,23.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,3,False
0,25.0,0,0,7.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,25.0,0,0,7.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,18.0,0,0,7.4958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,8.0,4,1,29.125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,5,False
1,1.0,1,2,20.575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,3,False
0,46.0,0,0,79.2,0,0,1,0,0,84,0,1,0,0,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,19.870374545775086,0,0,7.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
0,16.0,0,0,26.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,8.090819404688666,8,2,69.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,10,False
0,35.59010737374478,0,0,30.6958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,1,0,0,0,1,0,True
0,25.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,39.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,49.0,0,0,25.9292,0,0,0,0,1,17,0,0,0,1,0,0,0,0,True,1,0,0,0,0,1,1,0,0,True
1,31.0,0,0,8.6833,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,30.0,0,0,7.2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,30.0,1,1,24.15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,2,False
0,34.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,31.0,1,1,26.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,1,0,2,False
1,11.0,1,2,120.0,1,0,0,0,0,98,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,3,False
1,0.42,0,1,8.5167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,1,False
1,27.0,0,0,6.975,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,31.0,0,0,7.775,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,39.0,0,0,0.0,0,0,1,0,0,36,1,0,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,18.0,0,0,7.775,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,39.0,0,0,13.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,33.0,1,0,53.1,0,0,0,1,0,8,0,0,0,0,1,0,0,0,True,1,0,0,0,0,1,1,0,1,False
0,26.0,0,0,7.8875,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,39.0,0,0,24.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,35.0,0,0,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
0,6.0,4,2,31.275,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,6,False
0,30.5,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,26.61167156747669,0,0,0.0,0,0,1,0,0,102,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,0,1,0,True
0,23.0,0,0,7.925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,1,0,0,True
0,31.0,1,1,37.0042,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,0,0,1,2,False
0,43.0,0,0,6.45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,10.0,3,2,27.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,5,False
1,52.0,1,1,93.5,0,0,0,1,0,69,0,1,0,0,0,0,0,0,True,1,0,0,0,0,1,1,0,2,False
1,27.0,0,0,8.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,38.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False,1,0,0,0,0,1,0,1,0,True
1,27.0,0,1,12.475,0,0,0,1,0,121,0,0,0,0,1,0,0,0,True,0,0,1,0,0,1,1,0,1,False
0,2.0,4,1,39.6875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,5,False
0,37.070203160388196,0,0,6.95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
0,60.347028665278316,0,0,56.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,1.0,0,2,37.0042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,1,0,0,0,1,2,False
1,42.45430983881459,0,0,7.75,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,1,0,0,1,0,True
1,15.0,1,0,14.4542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,1,0,1,False
1,0.83,1,1,18.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,2,False
0,44.71897212135531,0,0,7.2292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,23.0,0,0,7.8542,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,18.0,0,0,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,39.0,1,1,83.1583,0,1,0,0,0,49,0,0,0,0,1,0,0,0,True,1,0,0,1,0,0,1,0,2,False
0,21.0,0,0,8.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,15.7658942992319,0,0,8.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,32.0,0,0,56.4958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
1,39.493622755112455,0,0,29.7,0,0,1,0,0,47,0,0,1,0,0,0,0,0,True,1,0,0,1,0,0,0,1,0,True
0,20.0,0,0,7.925,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,16.0,0,0,10.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,1,0,0,0,1,0,1,0,True
1,30.0,0,0,31.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,1,0,0,1,0,0,1,0,0,True
0,34.5,0,0,6.4375,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
0,17.0,0,0,8.6625,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,42.0,0,0,7.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,0,True
0,31.55518163421263,8,2,69.55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,0,0,1,0,1,10,False
0,35.0,0,0,7.8958,0,0,1,0,0,0,0,0,0,0,0,0,0,0,False,0,0,1,1,0,0,0,1,0,True
